emp_no,first_name,last_name,birth_date,from_date,to_date,dept_no,title
444746,Gully,Ladret,1964-07-24,1991-02-19,9999-01-01,d003,Staff
444751,Georg,Delgrange,1964-05-26,1999-05-27,9999-01-01,d002,Staff
444754,Patricia,Birjandi,1964-01-09,1988-02-09,9999-01-01,d004,Senior Engineer
444797,Lenore,Terekhov,1964-12-28,1998-10-28,9999-01-01,d005,Senior Engineer
444813,Chirstian,Bugrara,1964-12-27,1994-09-27,9999-01-01,d005,Senior Engineer
444845,Przemyslawa,Gire,1964-06-03,1995-07-30,9999-01-01,d001,Staff
444870,Xiaoqiang,Makrucki,1964-06-15,1992-04-09,9999-01-01,d004,Senior Engineer
444880,Nahla,Bail,1964-09-12,1998-06-09,9999-01-01,d004,Engineer
444886,Danny,Rothe,1964-04-19,1998-02-28,9999-01-01,d004,Engineer
444905,Shushma,Ranst,1964-01-26,1991-01-08,9999-01-01,d004,Senior Engineer
444928,Srinidhi,Peyn,1964-04-26,1985-06-19,9999-01-01,d001,Staff
444936,Kauko,Ramalingam,1964-06-06,1988-09-13,9999-01-01,d001,Staff
444989,Rosalie,Staylopatis,1964-09-12,1987-12-18,9999-01-01,d004,Senior Engineer
444996,Tse,Mullainathan,1964-01-21,1988-09-15,9999-01-01,d005,Senior Engineer
444998,Paddy,Fontan,1964-07-14,1989-04-04,9999-01-01,d008,Staff
444999,Arvin,Rosca,1964-07-17,1998-05-01,9999-01-01,d007,Staff
445000,Gor,Pews,1964-04-21,1998-07-25,9999-01-01,d005,Engineer
445015,Tetsushi,Seghrouchni,1964-06-08,1985-02-16,9999-01-01,d004,Senior Engineer
445022,Arnould,Stiles,1964-03-15,1988-07-08,9999-01-01,d008,Staff
445025,Constantino,Kandlur,1964-10-12,1996-05-12,9999-01-01,d005,Engineer
445049,Elgin,Honiden,1964-03-07,1995-10-01,9999-01-01,d008,Staff
445067,Eldridge,Kawashima,1965-01-28,1990-02-27,9999-01-01,d006,Senior Engineer
445078,Avishai,Barriga,1964-11-20,1985-06-04,9999-01-01,d003,Staff
445103,Yifei,Merro,1964-08-16,1986-12-02,9999-01-01,d004,Senior Engineer
445109,Girolamo,Impagliazzo,1964-01-06,1991-06-26,9999-01-01,d005,Senior Engineer
445140,Nahum,Poupard,1964-02-08,1987-05-17,9999-01-01,d001,Staff
445150,Shaibal,Dehkordi,1964-09-23,1997-01-15,9999-01-01,d007,Staff
445152,Heping,Peac,1965-01-09,1985-03-20,9999-01-01,d008,Staff
445172,Shigehito,Munck,1964-11-21,1997-10-15,9999-01-01,d006,Senior Engineer
445185,Odysseas,Crabtree,1964-01-24,1997-02-08,9999-01-01,d003,Staff
445226,Oscar,Baumann,1965-01-01,1987-01-22,9999-01-01,d004,Senior Engineer
445232,Irena,Picci,1964-06-26,1994-09-28,9999-01-01,d004,Engineer
445269,Idoia,Frolund,1964-03-24,1996-04-20,9999-01-01,d006,Senior Engineer
445275,Ferdinand,Egerstedt,1964-09-22,1989-11-17,9999-01-01,d007,Staff
445278,Khue,Joslin,1964-05-29,1996-04-19,9999-01-01,d009,Senior Staff
445292,Guangming,Glowinski,1964-10-19,1986-06-14,9999-01-01,d005,Senior Engineer
445348,Percy,Butner,1964-10-31,1987-11-13,9999-01-01,d004,Technique Leader
445350,Avishai,Theuretzbacher,1964-03-18,1995-12-26,9999-01-01,d008,Senior Staff
445374,Chikara,Kruskal,1964-09-08,1999-12-16,9999-01-01,d003,Staff
445413,Ute,Melichar,1964-06-14,1989-03-28,9999-01-01,d008,Staff
445423,Xianlong,Werthner,1964-03-07,1985-05-21,9999-01-01,d005,Senior Engineer
445428,Subhrajyoti,Selenyi,1964-06-16,1989-11-24,9999-01-01,d009,Senior Engineer
445442,Yoshinari,England,1964-02-23,1990-11-05,9999-01-01,d006,Senior Engineer
445464,Mohua,Condotta,1964-04-22,1989-01-13,9999-01-01,d007,Staff
445465,Sajjan,Ritcey,1964-01-29,1995-03-08,9999-01-01,d009,Senior Engineer
445486,Shunichi,Hemaspaandra,1964-01-01,1997-11-04,9999-01-01,d004,Senior Engineer
445512,Kinh,Jeong,1964-09-08,1997-01-31,9999-01-01,d005,Engineer
445527,Baruch,Terlouw,1964-09-21,1996-11-06,9999-01-01,d005,Senior Engineer
445570,Van,Nations,1965-01-25,1986-08-11,9999-01-01,d005,Technique Leader
445616,Zhongwei,Garnick,1964-10-15,1994-05-26,9999-01-01,d005,Senior Engineer
445617,Hyuckchul,Kisuki,1964-03-08,1993-08-27,9999-01-01,d003,Staff
445623,Izaskun,Kadhim,1964-05-30,1990-09-28,9999-01-01,d006,Engineer
445627,Peer,Melichar,1964-11-29,1991-11-21,9999-01-01,d007,Staff
445629,Khoa,Olano,1964-10-30,1987-05-03,9999-01-01,d005,Senior Engineer
445642,Kayoko,Simmen,1964-06-06,1991-04-08,9999-01-01,d001,Staff
445660,Youssef,Koprowski,1964-10-25,1988-07-18,9999-01-01,d004,Senior Engineer
445674,Ioana,Gecsei,1964-09-17,1992-09-05,9999-01-01,d009,Senior Engineer
445704,Mingsen,Provine,1964-09-23,1989-11-20,9999-01-01,d003,Staff
445723,Gaurav,Roison,1965-01-31,1991-07-12,9999-01-01,d004,Senior Staff
445736,DAIDA,Streng,1964-08-03,1993-10-03,9999-01-01,d005,Senior Engineer
445763,Gio,Gulla,1964-07-11,1990-10-04,9999-01-01,d002,Senior Staff
445776,Palash,Impagliazzo,1964-10-25,1992-01-28,9999-01-01,d007,Staff
445782,Kersti,Delaune,1964-05-27,2001-05-16,9999-01-01,d001,Staff
445795,Munehiko,Krupka,1964-10-08,1991-03-08,9999-01-01,d008,Senior Staff
445804,Percy,Mondadori,1964-01-20,1986-01-12,9999-01-01,d005,Engineer
445825,Radhika,Cherinka,1964-06-12,1990-08-17,9999-01-01,d008,Staff
445882,Vesna,Yurek,1964-04-11,1986-10-09,9999-01-01,d006,Senior Engineer
445941,Masako,Dechter,1965-01-11,1985-09-25,9999-01-01,d004,Technique Leader
445943,Dietrich,Doering,1964-10-11,1997-10-16,9999-01-01,d004,Engineer
445950,Ebru,Valtorta,1965-01-23,1992-12-09,9999-01-01,d006,Senior Engineer
445993,Vatsa,Strooper,1964-09-08,1999-07-20,9999-01-01,d007,Staff
446019,Richara,Zykh,1964-08-06,1998-01-21,9999-01-01,d004,Engineer
446020,Tesuya,Karcich,1964-06-08,1985-08-09,9999-01-01,d005,Senior Engineer
446049,Bezalel,Beetstra,1964-06-26,1996-11-28,9999-01-01,d005,Technique Leader
446053,Tse,Ramsak,1964-10-27,1990-08-22,9999-01-01,d008,Senior Engineer
446065,Chenyi,Feldmann,1964-11-02,1988-03-28,9999-01-01,d006,Senior Engineer
446113,Gay,Liedekerke,1964-07-19,1997-09-14,9999-01-01,d004,Engineer
446117,Tiina,Douceur,1964-05-15,1997-01-25,9999-01-01,d005,Engineer
446121,Fay,Cochrane,1965-01-11,1999-12-13,9999-01-01,d007,Staff
446140,Sukumar,Schaar,1964-08-27,1993-02-12,9999-01-01,d005,Senior Engineer
446168,Ziva,Tzvieli,1964-06-14,1988-01-26,9999-01-01,d004,Senior Engineer
446210,Masoud,Siprelle,1964-07-21,1997-01-25,9999-01-01,d004,Senior Engineer
446214,Aloke,Kirkerud,1964-05-17,1988-02-22,9999-01-01,d003,Senior Staff
446238,Supot,Ponthieu,1964-11-22,1990-03-05,9999-01-01,d003,Staff
446260,Naftaly,Blokdijk,1964-09-05,1991-06-14,9999-01-01,d004,Senior Engineer
446267,Xiong,Plavsic,1964-02-06,1985-02-16,9999-01-01,d005,Senior Engineer
446269,Moon,Chaudhuri,1964-11-15,1985-08-03,9999-01-01,d004,Technique Leader
446306,Hercules,Kabayashi,1965-01-22,1991-06-10,9999-01-01,d004,Senior Engineer
446309,Kellyn,Thambidurai,1964-08-28,1990-07-11,9999-01-01,d008,Senior Staff
446330,Christfried,Peek,1964-07-15,1999-08-18,9999-01-01,d005,Engineer
446331,Leaf,Bernatsky,1964-03-30,1992-11-14,9999-01-01,d003,Staff
446346,Zhenbing,Khasidashvili,1964-02-08,1995-06-14,9999-01-01,d009,Senior Staff
446361,Fen,Hofmeyr,1964-05-12,1994-01-28,9999-01-01,d005,Senior Engineer
446381,Demin,Passafiume,1964-11-21,1997-04-28,9999-01-01,d005,Technique Leader
446386,JoAnna,Bisiani,1964-08-16,1996-04-22,9999-01-01,d005,Engineer
446405,Aloke,Strehl,1964-02-05,1989-11-19,9999-01-01,d005,Senior Engineer
446407,Lubomir,Koyama,1964-08-16,1990-06-05,9999-01-01,d005,Senior Engineer
446412,Neelam,Koyama,1964-11-12,1998-12-19,9999-01-01,d004,Engineer
446422,Krassimir,Kruskal,1964-04-02,1989-07-10,9999-01-01,d005,Technique Leader
446424,DAIDA,Nooteboom,1965-01-16,1985-11-24,9999-01-01,d005,Senior Engineer
446425,Randy,Penttonen,1964-10-23,1991-05-10,9999-01-01,d006,Senior Engineer
446426,Girolamo,Vidal,1964-03-17,1995-04-26,9999-01-01,d005,Engineer
446438,Diederik,Sidje,1964-03-07,1993-01-12,9999-01-01,d001,Senior Staff
446458,Ebbe,Yoshizawa,1964-09-06,1998-11-21,9999-01-01,d005,Engineer
446462,Billie,Kohling,1964-04-24,1988-05-15,9999-01-01,d009,Staff
446466,Menkae,Norsworthy,1964-03-06,1993-01-24,9999-01-01,d005,Senior Engineer
446467,Jongsuk,Thorensen,1964-07-26,1990-02-23,9999-01-01,d006,Senior Engineer
446475,Lunjin,Alameldin,1964-02-10,1999-10-02,9999-01-01,d007,Staff
446477,Sastry,Kaminger,1964-11-06,1997-05-12,9999-01-01,d009,Staff
446542,Changho,Melichar,1964-10-29,1987-05-01,9999-01-01,d002,Staff
446573,Fai,Pollacia,1964-06-20,1994-07-27,9999-01-01,d005,Senior Engineer
446580,Arnd,Cairo,1964-03-04,1995-02-06,9999-01-01,d007,Staff
446582,Diederik,Kalsbeek,1964-01-24,1995-10-08,9999-01-01,d002,Staff
446587,Goncalo,Coney,1964-01-27,1998-10-11,9999-01-01,d007,Staff
446596,Shir,Raoux,1964-04-29,1991-11-01,9999-01-01,d007,Staff
446608,Xiaopeng,Birjandi,1964-05-27,1993-09-15,9999-01-01,d004,Engineer
446623,Beshir,Angelopoulos,1964-04-12,1999-11-29,9999-01-01,d007,Staff
446643,Yonghong,Chimia,1964-02-21,1985-09-04,9999-01-01,d008,Staff
446666,Macha,Barriga,1964-04-04,1986-12-11,9999-01-01,d005,Senior Engineer
446703,Masaru,Benveniste,1964-01-15,1990-04-02,9999-01-01,d007,Staff
446719,Duro,Collette,1964-10-22,1998-07-12,9999-01-01,d005,Engineer
446730,Randy,Cappelletti,1964-05-26,1990-01-11,9999-01-01,d007,Staff
446738,Sverrir,Ferriere,1964-04-17,1989-02-25,9999-01-01,d003,Staff
446741,Adil,Apsitis,1964-03-25,1993-05-13,9999-01-01,d005,Senior Engineer
446773,Fusako,Papadias,1964-10-31,1991-07-30,9999-01-01,d004,Senior Engineer
446777,Younwoo,Rabehasaina,1964-03-15,1988-04-30,9999-01-01,d007,Senior Staff
446797,Subhash,Kilgore,1964-02-26,1993-08-08,9999-01-01,d005,Engineer
446818,Jolita,Swen,1964-01-09,1993-12-04,9999-01-01,d002,Staff
446821,Edwin,Neimat,1964-04-28,1986-10-06,9999-01-01,d005,Senior Engineer
446828,Adib,Streit,1964-01-31,1990-03-13,9999-01-01,d007,Staff
446830,Constantine,Kropp,1964-09-21,1996-03-27,9999-01-01,d004,Senior Engineer
446858,Magy,Nivat,1964-05-14,1991-01-27,9999-01-01,d007,Staff
446866,Uli,Whitcomb,1964-12-14,1993-09-02,9999-01-01,d004,Senior Engineer
446870,Byong,Sullins,1964-11-11,1994-03-20,9999-01-01,d005,Engineer
446897,Takahiro,Dalton,1965-01-22,1992-09-30,9999-01-01,d004,Technique Leader
446934,Naraig,Sullins,1964-08-28,1988-10-14,9999-01-01,d007,Staff
446944,Stamatina,Herber,1964-05-21,2001-12-30,9999-01-01,d005,Staff
446949,Marsja,Siegrist,1964-02-12,1989-11-07,9999-01-01,d008,Senior Staff
446952,Bernardo,Mundy,1964-07-13,1991-08-05,9999-01-01,d008,Staff
446959,Aram,Passino,1965-01-29,1995-01-28,9999-01-01,d005,Senior Engineer
446963,Bezalel,Aingworth,1964-05-27,1995-01-12,9999-01-01,d002,Staff
446970,Arfst,Ramras,1964-12-25,1988-11-22,9999-01-01,d008,Staff
446988,Thanasis,Middleton,1964-10-26,1988-04-01,9999-01-01,d006,Senior Engineer
447013,Yinlin,Eppinger,1964-10-03,1987-05-28,9999-01-01,d007,Staff
447018,Dannz,Miara,1965-01-17,1992-12-04,9999-01-01,d004,Senior Engineer
447038,Lucien,Velardi,1964-02-27,1999-08-18,9999-01-01,d004,Engineer
447046,Volkmar,Fasbender,1964-12-29,1987-03-24,9999-01-01,d004,Senior Engineer
447048,Divier,Sundgren,1964-01-08,1990-12-20,9999-01-01,d009,Senior Staff
447053,Moty,Karnin,1964-09-19,1998-03-29,9999-01-01,d005,Engineer
447054,Khatoun,Wynblatt,1964-01-01,1986-12-31,9999-01-01,d005,Senior Engineer
447059,Pohua,Rando,1964-03-21,1985-02-13,9999-01-01,d004,Senior Engineer
447088,Hironobu,Zeilberger,1964-07-04,1991-09-12,9999-01-01,d008,Staff
447109,Gao,Vanwelkenhuysen,1964-01-07,1993-06-12,9999-01-01,d008,Staff
447113,Youpyo,Thorensen,1964-02-18,1997-12-22,9999-01-01,d007,Senior Staff
447118,Lena,Docker,1964-07-16,1991-11-19,9999-01-01,d002,Staff
447135,Gennady,Rouquie,1965-01-31,1989-08-24,9999-01-01,d003,Senior Staff
447158,Renee,Percebois,1964-02-18,1996-09-15,9999-01-01,d005,Assistant Engineer
447182,Collette,Eugenio,1964-02-11,1995-04-08,9999-01-01,d005,Senior Engineer
447225,Arif,Krogh,1964-03-13,1993-04-15,9999-01-01,d003,Senior Staff
447226,Shakhar,Gustavson,1964-12-18,1990-11-09,9999-01-01,d005,Senior Engineer
447232,Aleksander,Schaaf,1965-01-22,2000-01-10,9999-01-01,d009,Staff
447236,Adhemar,Attimonelli,1964-10-05,1999-08-29,9999-01-01,d007,Staff
447237,Stein,Swiss,1964-03-21,1992-07-09,9999-01-01,d004,Senior Engineer
447243,Xuejun,Dusink,1964-11-06,1990-04-24,9999-01-01,d005,Technique Leader
447256,Manohar,Schaap,1964-08-29,1993-04-30,9999-01-01,d003,Staff
447266,Roded,Merks,1964-01-07,1985-11-29,9999-01-01,d005,Senior Engineer
447272,Maris,Albarhamtoshy,1964-01-23,1993-08-16,9999-01-01,d004,Senior Engineer
447285,Malu,Eiter,1964-02-18,1997-07-11,9999-01-01,d006,Engineer
447288,Xiaopeng,Litecky,1964-03-30,1995-03-20,9999-01-01,d003,Staff
447295,Waiman,Shihab,1964-05-02,1999-11-28,9999-01-01,d007,Senior Staff
447298,Miquel,Kaiserswerth,1964-07-16,1997-06-10,9999-01-01,d004,Engineer
447334,Kendra,Lamparter,1964-02-12,1994-07-18,9999-01-01,d001,Staff
447338,Dietrich,Famili,1964-12-31,1993-08-09,9999-01-01,d001,Staff
447358,Pranjal,Szemeredi,1964-12-23,1997-08-26,9999-01-01,d005,Senior Engineer
447366,Mamdouh,Majewski,1964-08-26,1998-09-27,9999-01-01,d008,Staff
447374,Uinam,Chaudhury,1964-11-23,2002-07-07,9999-01-01,d004,Engineer
447376,Kirk,Zongker,1965-01-07,1999-12-10,9999-01-01,d008,Staff
447394,Shigeichiro,Masada,1964-11-08,1987-03-01,9999-01-01,d004,Senior Engineer
447421,Yoshinari,Levasseur,1964-03-23,1997-12-01,9999-01-01,d005,Engineer
447457,Hailing,Harllee,1964-05-14,1997-02-26,9999-01-01,d005,Senior Engineer
447494,Mingsen,Gluchowski,1964-07-18,1995-10-07,9999-01-01,d006,Engineer
447514,Toney,Mundy,1964-03-09,1995-03-11,9999-01-01,d006,Technique Leader
447522,Youssef,Claffy,1964-03-25,1990-12-17,9999-01-01,d005,Senior Engineer
447531,Anestis,Ferriere,1964-04-27,1999-03-23,9999-01-01,d005,Engineer
447538,Lihong,Pero,1964-12-08,1994-02-06,9999-01-01,d004,Senior Engineer
447540,Panayotis,Androutsos,1964-12-27,1998-12-16,9999-01-01,d005,Engineer
447544,Stabislas,Kakkad,1965-01-22,1989-02-19,9999-01-01,d007,Senior Staff
447555,Gritta,Msuda,1964-06-28,1989-09-26,9999-01-01,d004,Senior Engineer
447577,Yongdong,Schonegge,1964-07-07,1994-06-27,9999-01-01,d005,Senior Engineer
447585,Nathan,Ananiadou,1964-11-01,1988-09-20,9999-01-01,d005,Senior Engineer
447587,Gift,Comellas,1964-11-17,1998-12-24,9999-01-01,d008,Staff
447588,Horward,Ibel,1964-09-08,1987-02-10,9999-01-01,d005,Senior Engineer
447613,Paris,Restivo,1965-01-15,1986-11-21,9999-01-01,d005,Senior Engineer
447621,Jaber,Picci,1964-01-08,1987-04-26,9999-01-01,d007,Senior Staff
447645,Bingning,Millington,1964-04-01,1996-11-02,9999-01-01,d002,Senior Staff
447732,Kagan,Brookner,1964-03-22,1997-09-23,9999-01-01,d005,Engineer
447758,JoAnna,Panwar,1964-05-24,1986-04-23,9999-01-01,d004,Senior Engineer
447827,Danae,Mahmud,1964-07-05,1996-11-28,9999-01-01,d008,Staff
447833,Valter,Zallocco,1964-01-17,1987-07-08,9999-01-01,d004,Senior Engineer
447866,Khalid,Luby,1964-11-10,1999-01-30,9999-01-01,d005,Senior Engineer
447871,Tesuro,Itzigehl,1964-06-21,1985-03-27,9999-01-01,d009,Staff
447877,Make,Heuser,1965-01-13,1988-07-02,9999-01-01,d006,Senior Engineer
447894,Ung,Ranze,1964-03-17,1985-04-11,9999-01-01,d004,Senior Engineer
447910,Uma,Murtha,1964-03-02,1998-09-05,9999-01-01,d007,Staff
447911,Jayson,Siprelle,1964-12-24,2000-10-07,9999-01-01,d004,Engineer
447915,Shaowei,Hebden,1964-12-28,1997-05-29,9999-01-01,d009,Staff
447917,Mizuhito,Berstel,1964-09-27,1988-10-08,9999-01-01,d009,Staff
447923,Kannan,Penz,1964-12-17,1993-08-15,9999-01-01,d004,Engineer
447931,Martijn,Jeong,1965-01-11,1990-12-14,9999-01-01,d007,Staff
447936,Djenana,Shrader,1964-05-12,1996-09-18,9999-01-01,d003,Staff
447937,Jouni,Perry,1964-02-19,1988-01-20,9999-01-01,d005,Technique Leader
447940,Hitomi,Shiratori,1964-09-08,1990-07-13,9999-01-01,d006,Senior Engineer
447942,Rosli,Murtafg,1964-07-21,1986-06-14,9999-01-01,d003,Staff
447946,Arco,Ligten,1964-07-30,2000-02-28,9999-01-01,d004,Senior Engineer
447966,Kamakshi,Hebert,1965-01-05,1997-01-17,9999-01-01,d004,Senior Engineer
447970,Beshir,Herath,1964-11-26,1996-12-23,9999-01-01,d007,Staff
447982,Shiv,Baezner,1965-01-25,1990-12-17,9999-01-01,d004,Senior Engineer
447983,Shigeo,Kushner,1964-09-12,1993-06-19,9999-01-01,d004,Senior Engineer
447993,Hugh,Coombs,1964-10-09,1993-01-07,9999-01-01,d007,Staff
447999,Shiv,Vilarrasa,1965-01-05,1990-08-01,9999-01-01,d005,Senior Engineer
448048,Roded,Lamba,1964-01-25,1993-01-15,9999-01-01,d008,Staff
448087,Aimee,Claffy,1964-02-27,1996-09-21,9999-01-01,d005,Engineer
448094,Yongmao,Swick,1964-07-08,1986-07-15,9999-01-01,d004,Senior Engineer
448100,Baziley,Foote,1964-12-08,2001-03-20,9999-01-01,d009,Senior Engineer
448111,Stepehn,Pillow,1964-10-24,1985-04-25,9999-01-01,d008,Staff
448113,Rasikan,Bratsberg,1964-11-29,1992-06-07,9999-01-01,d004,Senior Engineer
448120,Rildo,Jervis,1964-10-13,1990-03-28,9999-01-01,d008,Staff
448121,Arco,Vendrig,1964-04-06,1989-07-18,9999-01-01,d003,Staff
448132,Herbert,Chiola,1964-06-18,1996-10-19,9999-01-01,d007,Staff
448151,Guttorm,Narlikar,1964-09-04,1992-05-27,9999-01-01,d005,Senior Engineer
448158,Alassane,Erdi,1964-07-01,1998-12-04,9999-01-01,d001,Staff
448163,Satosi,Bale,1964-02-16,1994-05-27,9999-01-01,d004,Senior Engineer
448170,JoAnne,Kisuki,1964-12-05,1989-10-02,9999-01-01,d002,Staff
448177,Adib,Wuwongse,1964-07-20,2000-11-08,9999-01-01,d004,Staff
448201,Sachar,Pauthner,1964-11-06,1997-12-02,9999-01-01,d004,Engineer
448219,Zhilian,Segond,1964-11-04,1987-12-04,9999-01-01,d007,Staff
448221,Juichirou,Theuretzbacher,1964-07-15,1989-10-09,9999-01-01,d004,Senior Engineer
448223,Franziska,Nyrup,1964-06-20,1999-07-08,9999-01-01,d005,Engineer
448229,Parto,Petereit,1964-09-11,1985-02-02,9999-01-01,d005,Senior Engineer
448274,Dietrich,Lamparter,1964-02-27,1987-09-15,9999-01-01,d005,Senior Engineer
448281,Radhakrishnan,Schieder,1964-06-19,1989-04-24,9999-01-01,d005,Senior Engineer
448284,Zissis,Gente,1964-11-04,1987-01-04,9999-01-01,d005,Technique Leader
448310,Gadiel,Klerer,1964-02-28,1992-05-22,9999-01-01,d004,Senior Engineer
448333,Charlene,Sluis,1964-09-19,1987-04-20,9999-01-01,d007,Staff
448370,Boaz,Matheson,1964-05-18,1996-01-15,9999-01-01,d003,Senior Staff
448380,Xuejun,Karnin,1964-02-25,1999-07-04,9999-01-01,d007,Staff
448381,Mechthild,Ibel,1964-04-21,1987-12-14,9999-01-01,d007,Staff
448395,IEEE,Berstel,1964-07-19,1994-11-14,9999-01-01,d007,Staff
448417,Jaihie,Lodder,1964-01-25,1992-01-19,9999-01-01,d009,Staff
448425,Rosli,Boudaillier,1964-01-19,1997-11-24,9999-01-01,d007,Senior Staff
448447,Anestis,Heuter,1964-06-24,1989-05-29,9999-01-01,d009,Staff
448462,Uno,Gecsei,1964-06-29,1990-06-07,9999-01-01,d005,Senior Engineer
448473,Hidefumi,Baer,1964-05-03,1986-03-09,9999-01-01,d005,Senior Engineer
448480,Piyawadee,Ruther,1964-10-15,1999-02-04,9999-01-01,d008,Senior Engineer
448502,Duangkaew,Rando,1964-06-07,1999-05-14,9999-01-01,d002,Staff
448523,Ingmar,Lunt,1964-11-27,1992-09-04,9999-01-01,d002,Staff
448531,Raimond,Geffroy,1964-05-12,1996-02-19,9999-01-01,d003,Staff
448537,Nirmal,Marsiglia,1964-04-23,1988-04-27,9999-01-01,d007,Senior Staff
448548,Krisda,Rosay,1964-12-25,1988-04-01,9999-01-01,d008,Senior Staff
448550,Houman,Kalloufi,1964-03-17,1991-06-01,9999-01-01,d001,Staff
448603,Dhritiman,Rissland,1964-05-21,1989-12-20,9999-01-01,d004,Senior Engineer
448621,Danai,Karunanithi,1964-12-11,1986-02-14,9999-01-01,d008,Senior Staff
448629,Jaewon,Rosin,1964-10-10,1989-08-10,9999-01-01,d006,Senior Engineer
448642,Manohar,Hanabata,1964-12-07,1990-02-17,9999-01-01,d005,Senior Engineer
448651,Olivera,Pleszkun,1964-12-23,1995-05-15,9999-01-01,d004,Senior Engineer
448658,Gal,Baba,1964-12-25,2001-06-30,9999-01-01,d004,Senior Engineer
448660,Phillip,Schrift,1964-12-23,1990-03-29,9999-01-01,d004,Senior Engineer
448675,Pohua,Zeilberger,1964-10-19,1987-06-22,9999-01-01,d005,Senior Engineer
448679,Goncalo,Landherr,1964-05-04,1986-07-07,9999-01-01,d009,Staff
448683,Stein,Herber,1964-05-19,1987-06-04,9999-01-01,d003,Staff
448688,Matk,Angot,1964-01-17,1991-04-02,9999-01-01,d008,Staff
448693,Uriel,Heinisuo,1964-02-08,1989-03-18,9999-01-01,d008,Senior Staff
448724,Siddarth,Ramamoorthy,1964-08-20,1985-04-19,9999-01-01,d007,Senior Staff
448728,Gritta,Stanger,1964-11-15,1996-12-12,9999-01-01,d002,Staff
448769,Mong,Dichev,1965-01-18,1997-10-11,9999-01-01,d004,Technique Leader
448811,Tokuyasu,Servieres,1964-04-11,1996-02-05,9999-01-01,d004,Assistant Engineer
448819,Pascal,Dengi,1964-07-13,1995-09-20,9999-01-01,d006,Technique Leader
448840,Gretta,Hinsberger,1964-09-05,1995-04-17,9999-01-01,d004,Senior Engineer
448852,Manu,Lagarias,1964-09-07,1994-04-09,9999-01-01,d007,Staff
448855,Geraldo,Llado,1964-10-26,1993-07-10,9999-01-01,d007,Staff
448900,Mart,Talmor,1965-01-16,1999-05-11,9999-01-01,d007,Staff
448909,Shaw,Roisin,1964-08-28,1987-04-25,9999-01-01,d004,Senior Engineer
448916,Bojan,Swen,1964-09-01,1994-07-18,9999-01-01,d006,Senior Engineer
448918,Chiradeep,Arlazarov,1965-01-23,1989-10-06,9999-01-01,d004,Senior Engineer
448945,Giri,Landherr,1964-08-15,1995-11-02,9999-01-01,d005,Engineer
448946,Sedat,Perng,1964-09-30,1985-09-24,9999-01-01,d008,Senior Staff
448968,Peternela,Swiler,1964-11-21,1991-11-21,9999-01-01,d002,Staff
448972,Nathalie,Wynblatt,1964-04-02,1995-07-04,9999-01-01,d002,Senior Staff
448985,Danae,Schiper,1964-07-04,1997-09-20,9999-01-01,d005,Engineer
448989,Foong,dAstous,1964-11-27,1995-05-01,9999-01-01,d003,Staff
448994,Haldun,Syang,1965-01-12,1997-02-11,9999-01-01,d002,Staff
448995,Danae,Birrer,1964-06-16,1997-08-27,9999-01-01,d005,Senior Engineer
449007,Arunachalam,Simkin,1964-12-10,1987-07-28,9999-01-01,d005,Senior Engineer
449008,Muzhong,Budinsky,1964-08-17,1995-02-02,9999-01-01,d005,Senior Engineer
449049,Elvia,Salinas,1964-10-27,1987-10-01,9999-01-01,d004,Technique Leader
449072,Berna,Garnham,1964-03-30,1991-04-05,9999-01-01,d004,Engineer
449074,Mechthild,Trelles,1964-02-21,1990-05-25,9999-01-01,d007,Staff
449092,Henk,Farrow,1964-07-07,1985-09-24,9999-01-01,d005,Technique Leader
449096,Shridhar,Morrow,1964-03-14,1991-08-14,9999-01-01,d008,Staff
449099,Mariusz,Unni,1964-01-26,1985-09-08,9999-01-01,d005,Senior Engineer
449120,Valeri,Deverell,1964-08-12,2000-08-23,9999-01-01,d008,Engineer
449125,Elrique,Buescher,1964-10-04,1996-10-18,9999-01-01,d007,Staff
449128,Trygve,Roohalamini,1964-11-22,1998-09-02,9999-01-01,d005,Engineer
449133,Junsik,Esteva,1964-09-08,1996-11-05,9999-01-01,d009,Staff
449169,Frederique,Ramsak,1964-12-06,1997-12-20,9999-01-01,d005,Engineer
449189,Jahangir,Bernatsky,1965-01-30,1995-09-30,9999-01-01,d007,Senior Staff
449199,Marlo,Perna,1964-05-16,1992-01-15,9999-01-01,d003,Staff
449245,Feixiong,Birjandi,1964-02-26,1992-03-07,9999-01-01,d001,Staff
449247,Tremaine,Renear,1964-02-13,1993-11-25,9999-01-01,d008,Staff
449278,Manibrata,Dalphin,1964-03-08,1993-05-03,9999-01-01,d007,Senior Staff
449282,Dulce,Bennet,1964-12-21,1987-06-17,9999-01-01,d009,Senior Staff
449288,Fabrizio,Gopalakrishnan,1964-02-10,1985-06-13,9999-01-01,d007,Senior Staff
